distance_m,velocity_kmh,lateral_acc
121.38094000000274,184.4514,-0.017167500000000002
122.23844000001554,184.5792,-0.0231516
123.09468999999808,184.75920000000002,-0.0291357
123.95094000000972,184.9392,-0.0350217
124.8067699999956,185.05018800000002,-0.0444393
125.6626099999994,185.161212,-0.053856900000000006
126.51993999999831,185.2326,-0.0633726
127.37827000001562,185.2776,-0.0731826
128.236189999996,185.31028799999999,-0.08299260000000001
129.09244000000763,185.2938,-0.0928026
129.94869000001927,185.277312,-0.1023183
130.80627000000095,185.264388,-0.11173590000000001
131.66419000001042,185.25240000000002,-0.1212516
132.52227000001585,185.301,-0.13037490000000002
133.380610000022,185.4405,-0.13949820000000002
134.2389400000102,185.57999999999998,-0.14862150000000002
135.1018599999952,185.66251200000002,-0.1578429
135.9647700000205,185.744988,-0.16716240000000002
136.82494000002043,185.805,-0.1763838
137.68327000000863,185.85,-0.1848204
138.54151999999885,185.895612,-0.19325699999999998
139.39944000000833,185.9436,-0.2016936
140.2573600000178,185.991588,-0.20797200000000002
141.11960999999428,186.049188,-0.21434850000000003
141.98294000001624,186.10920000000002,-0.220725
142.84711000000243,186.139188,-0.2274939
143.71252000000095,186.124212,-0.23436090000000004
144.5779400000174,186.10920000000002,-0.24112980000000003
145.43585999999777,186.098688,-0.2429937
146.2937700000184,186.088212,-0.2449557
147.15744000000996,186.14339999999999,-0.2468196
148.02494000000297,186.2424,-0.24711390000000003
148.89052000001539,186.3441,-0.2473101
149.74843999999575,186.4566,-0.2476044
150.60636000000522,186.56910000000002,-0.2448576
151.47761000000173,186.7572,-0.24211080000000001
152.35219000000507,186.9642,-0.23936400000000002
153.22294000000693,187.056612,-0.23524380000000003
154.08793999999762,186.977088,-0.23122170000000003
154.9529400000174,186.89759999999998,-0.2271015
155.8112700000056,186.8796,-0.22190220000000002
156.66961000001174,186.8616,-0.21660480000000001
157.53319000001648,186.8238,-0.2114055
158.40027000001282,186.772788,-0.2046366
159.26701999999932,186.7545,-0.19776960000000002
160.13244000001578,186.867,-0.19100070000000002
160.99786000000313,186.9795,-0.184428
161.86493999999948,187.1244,-0.1777572
162.7324400000216,187.27740000000003,-0.17118450000000002
163.60261000000173,187.4232,-0.1651023
164.4767700000084,187.5582,-0.1591182
165.3509400000039,187.69320000000002,-0.15313410000000002
166.21802000000025,187.7022,-0.14724810000000002
167.08511000001454,187.71120000000002,-0.1413621
167.9511900000216,187.668,-0.1354761
168.81661000000895,187.589988,-0.1295901
169.68244000000414,187.5357,-0.1237041
170.54993999999715,187.5762,-0.11781810000000001
171.41744000001927,187.6167,-0.1125207
172.2902699999977,187.744788,-0.10732140000000001
173.1644400000223,187.8948,-0.102024
174.03594000000157,188.01781200000002,-0.09682470000000001
174.9034399999946,188.100288,-0.0916254
175.7709400000167,188.18280000000001,-0.0865242
176.64719000001787,188.266788,-0.0816192
177.52344000001904,188.35081200000002,-0.07671420000000001
178.39844000001904,188.3817,-0.0718092
179.27261000001454,188.3772,-0.0655308
180.1450199999963,188.374212,-0.059252400000000004
181.01044000001275,188.3772,-0.05297400000000001
181.8758600000001,188.380188,-0.0450279
182.7499400000088,188.376012,-0.0370818
183.62619000000996,188.37,-0.0291357
184.50177000000258,188.38321200000001,-0.0205029
185.37635999999475,188.42518800000002,-0.011772
186.25093999999808,188.4672,-0.0030411
187.11801999999443,188.594712,0.0051012
187.98511000000872,188.722188,0.013243500000000002
188.86094000001322,188.8425,0.021385800000000003
189.7426100000157,188.957988,0.029822400000000002
190.62319000001298,189.054,0.038259
191.49944000001415,189.072,0.0467937
192.3756900000153,189.09,0.054936000000000006
193.24494000000414,189.080388,0.06317640000000001
194.11243999999715,189.0639,0.0714168
194.98544000001857,189.06480000000002,0.0770085
195.8666899999953,189.0918,0.08260020000000001
196.7479400000011,189.11880000000002,0.0880938
197.62252000000444,189.1053,0.09486270000000001
198.4971099999966,189.0918,0.1017297
199.36719000001904,189.09,0.10849860000000001
200.23427000001539,189.096012,0.113796
201.10427000001073,189.10591200000002,0.1191915
201.98594000001322,189.13139999999999,0.124587
202.8676100000157,189.156888,0.12929580000000002
203.74494000000414,189.182412,0.13410270000000002
204.6211900000053,189.2079,0.1388115
205.49676999999792,189.252612,0.1425393
206.3713600000192,189.32608800000003,0.1462671
207.24594000002253,189.3996,0.1498968
208.1292700000049,189.51361200000002,0.154017
209.01261000000522,189.627588,0.1581372
209.89069000000018,189.675,0.1622574
210.7652700000035,189.677988,0.16677000000000003
211.64118999999482,189.6786,0.1712826
212.52244000000064,189.6696,0.17579519999999998
213.40369000000646,189.66060000000002,0.181485
214.27960999999777,189.64440000000002,0.1872729
215.1541900000011,189.6264,0.19296270000000001
216.02861000000848,189.593388,0.20257650000000002
216.90277000001515,189.537912,0.21228840000000002
217.77694000001065,189.4824,0.2220003
218.651520000014,189.470412,0.2309274
219.52611000000616,189.458388,0.23995260000000002
220.40468999999575,189.4707,0.2488797
221.28594000000157,189.499212,0.2590821
222.16627000001608,189.5346,0.2692845
223.0429400000139,189.5976,0.2793888
223.91961000001174,189.66060000000002,0.2905722
224.79993999999715,189.721188,0.3016575
225.68119000000297,189.7812,0.3127428
226.5626100000227,189.839412,0.32333760000000006
227.44427000000724,189.89488799999998,0.3340305
228.32594000000972,189.9504,0.3446253
229.20011000000522,189.8604,0.3538467
230.0742700000119,189.7704,0.3631662
230.94869000001927,189.7182,0.37238760000000004
231.8232700000226,189.6912,0.3787641
232.6991900000139,189.672012,0.38514060000000006
233.58044000001973,189.684,0.3915171
234.46168999999645,189.69598800000003,0.3949506
235.34327000001213,189.751212,0.3983841
236.2249400000146,189.81719999999999,0.40181760000000005
237.10361000002013,189.87361199999998,0.40240620000000005
237.9777699999977,189.915588,0.40289670000000005
238.8519400000223,189.95759999999999,0.40348530000000005
239.73360999999568,190.008612,0.40132710000000005
240.61527000000933,190.05958800000002,0.39926700000000004
241.49543999999878,190.06740000000002,0.39710880000000004
242.37460999999894,190.046412,0.3930867
243.2528600000078,190.014012,0.3889665
244.12744000001112,189.936,0.38484630000000003
245.00202000001445,189.857988,0.3801375
245.880610000022,189.801612,0.3754287
246.76019000000088,189.75060000000002,0.3707199
247.63761000000522,189.710388,0.3645396
248.5117700000119,189.686412,0.3583593
249.3859400000074,189.6624,0.352179
250.26761000000988,189.782388,0.3460968
251.14926999999443,189.902412,0.3399165
252.02944000001298,190.017,0.3338343
252.90861000001314,190.12798800000002,0.3270654
253.7882700000191,190.220112,0.3202965
254.6699400000216,190.2366,0.3135276
255.55160999999498,190.25308800000002,0.30617010000000006
256.4329399999988,190.219212,0.29881260000000004
257.3141900000046,190.1727,0.2914551
258.1947700000019,190.12140000000002,0.2807622
259.0743599999987,190.0629,0.2700693
259.9539400000067,190.0044,0.2593764
260.82644000000437,189.9909,0.2468196
261.69894000000204,189.97740000000002,0.23436090000000004
262.57669000001624,189.96660000000003,0.22180410000000003
263.45794000002206,189.95759999999999,0.20944350000000003
264.33886000001803,189.957312,0.19698480000000002
265.2184399999969,189.9918,0.18462420000000002
266.0980200000049,190.026288,0.17069399999999998
266.97927000001073,190.1016,0.15666570000000002
267.8609400000132,190.1871,0.14273550000000002
268.7424400000018,190.2456,0.1272357
269.6236900000076,190.2636,0.111834
270.50494000001345,190.2816,0.09643230000000001
271.38452000002144,190.193112,0.08044200000000001
272.26411000001826,190.104588,0.0644517
273.1434400000144,190.0908,0.0484614
274.02261000001454,190.1268,0.0319806
274.9022700000205,190.17421199999998,0.0154017
275.783940000023,190.2672,-0.0010791000000000002
276.6656099999964,190.36018800000002,-0.016677
277.54561000000103,190.34640000000002,-0.0322749
278.425190000009,190.3059,-0.0478728
279.30543999999645,190.291788,-0.060822
280.1866900000023,190.31731200000002,-0.0736731
281.0679400000081,190.34279999999998,-0.0865242
281.9496100000106,190.28879999999998,-0.0969228
282.83126999999513,190.2348,-0.1074195
283.7114400000137,190.18980000000002,-0.1179162
284.59061000001384,190.150812,-0.1256661
285.469860000012,190.113012,-0.13351410000000002
286.34944000001997,190.07999999999998,-0.1413621
287.22901999999885,190.046988,-0.14538420000000002
288.1102700000047,190.064412,-0.1493082
288.99194000000716,190.0944,-0.15333030000000003
289.87343999999575,190.1682,-0.1543113
290.7546900000016,190.3077,-0.1551942
291.6359400000074,190.4472,-0.15617520000000001
292.5176100000099,190.50570000000002,-0.1517607
293.39926999999443,190.5642,-0.1473462
294.28069000001415,190.5363,-0.1429317
295.16194000001997,190.4508,-0.1337103
296.04286000001593,190.3815,-0.1244889
296.9224399999948,190.377,-0.11526750000000001
297.8020200000028,190.3725,-0.1036917
298.6829399999988,190.369188,-0.0920178
299.5641900000046,190.3662,-0.0803439
300.4456099999952,190.34640000000002,-0.0671004
301.32727000000887,190.3014,-0.053856900000000006
302.20894000001135,190.25639999999999,-0.0406134
303.09061000001384,190.25341200000003,-0.024917400000000003
303.9722699999984,190.25038800000002,-0.0092214
304.8536900000181,190.3563,0.0064746000000000005
305.7349399999948,190.534788,0.0227592
306.6176900000137,190.70758800000002,0.039043800000000004
307.5064399999974,190.8576,0.055230299999999996
308.3951900000102,191.00761200000002,0.0718092
309.27227000001585,190.909188,0.08838810000000001
310.14644000001135,190.7487,0.104967
311.0227700000105,190.59058800000003,0.1198782
311.9023600000073,190.43611199999998,0.13488750000000002
312.7819400000153,190.2816,0.1497987
313.66319000002113,190.284588,0.1626498
314.54443999999785,190.287612,0.17550090000000002
315.42594000001554,190.3185,0.1882539
316.30761000001803,190.36800000000002,0.1978677
317.190270000021,190.432512,0.2073834
318.076939999999,190.557,0.2168991
318.96361000000616,190.681488,0.2247471
319.84593999999925,190.775988,0.2325951
320.72719000000507,190.863,0.24044310000000002
321.6094400000002,190.932588,0.2445633
322.4931900000083,190.976112,0.24868350000000003
323.3769400000165,191.0196,0.2528037
324.26318999999785,190.92510000000001,0.25201890000000005
325.1494400000083,190.8306,0.2512341
326.03169000000344,190.7451,0.25044930000000004
326.9112700000114,190.665612,0.24691770000000002
327.7912700000161,190.6173,0.24348419999999998
328.67294000001857,190.6938,0.2400507
329.55461000002106,190.77030000000002,0.23485140000000002
330.440270000021,190.788012,0.22975020000000002
331.326939999999,190.79100000000003,0.22455090000000003
332.2114400000137,190.7982,0.21582
333.0926900000195,190.8117,0.20708910000000003
333.9739399999962,190.8252,0.19835819999999998
334.862690000009,190.930212,0.18678240000000002
335.75144000002183,191.035188,0.17510850000000003
336.6356899999955,191.1447,0.1635327
337.51694000000134,191.2572,0.1506816
338.3978599999973,191.317212,0.1378305
339.2774400000053,191.16719999999998,0.1250775
340.1570200000133,191.017188,0.1089891
341.0422700000054,190.98,0.0929007
341.9289400000125,190.971,0.0768123
342.81627000001026,191.01420000000002,0.0600372
343.70461000001524,191.13569999999999,0.04316400000000001
344.5929400000023,191.2572,0.026388900000000003
345.47461000000476,191.1627,0.0094176
346.3562700000184,191.06820000000002,-0.0075537
347.23669000001973,190.9566,-0.024525
348.1162699999986,190.833588,-0.04169250000000001
348.9971899999946,190.746,-0.0589581
349.88344000000507,190.8,-0.0762237
350.76969000001554,190.854,-0.09466650000000001
351.6579400000046,190.99198800000002,-0.1130112
352.5466900000174,191.15099999999998,-0.13145400000000002
353.4352700000163,191.290212,-0.1487196
354.3236100000213,191.39968800000003,-0.16608330000000002
355.2119400000083,191.50920000000002,-0.18334889999999998
356.10069000002113,191.584188,-0.2022822
356.98944000000483,191.659212,-0.22131360000000003
357.8739400000195,191.6613,-0.2402469
358.755610000022,191.614788,-0.256041
359.6367700000119,191.5515,-0.2718351
360.51594000001205,191.421,-0.28762920000000003
361.3951100000122,191.29049999999998,-0.3036195
362.2819400000153,191.215188,-0.3196098
363.170689999999,191.15370000000001,-0.3356001
364.0594400000118,191.11078799999999,-0.3495303
364.9481899999955,191.095812,-0.3633624
365.8369400000083,191.0808,-0.3771945
366.71819000001415,191.0763,-0.3889665
367.59944000001997,191.0718,-0.4006404
368.4851900000067,191.1897,-0.4123143
369.3739400000195,191.38921200000001,-0.4233996
370.264439999999,191.5677,-0.43448490000000006
371.16194000001997,191.6622,-0.4455702
372.0594400000118,191.7567,-0.4528296
372.94427000000724,191.79241199999998,-0.4601871
373.8259400000097,191.8134,-0.4674465
374.7102700000105,191.8026,-0.47392110000000004
375.59861000001547,191.7441,-0.4802976
376.4869400000025,191.68560000000002,-0.48667410000000005
377.368610000005,191.556612,-0.4901076
378.25027000001865,191.427588,-0.493443
379.13719000000856,191.3823,-0.4967784
380.0276100000192,191.39281200000002,-0.49805370000000004
380.91769000000204,191.429712,-0.499329
381.80644000001485,191.5722,-0.5006043
382.69518999999855,191.71468800000002,-0.5007024
383.57961000001524,191.8224,-0.5008005
384.4629399999976,191.9214,-0.5008005
385.3492700000061,191.977812,-0.4994271
386.2401100000134,191.970288,-0.49805370000000004
387.13094000000274,191.96280000000002,-0.4966803
388.0142700000142,191.90728800000002,-0.49658220000000003
388.89761000001454,191.851812,-0.496386
389.78969000000507,191.817,-0.49628790000000006
390.6876100000227,191.79601200000002,-0.49579740000000005
391.58219000001554,191.774412,-0.49540500000000004
392.46344000002136,191.7504,-0.4950126
393.3446899999981,191.72638800000001,-0.493443
394.2336099999957,191.780388,-0.4917753
395.12444000001415,191.8539,-0.4902057
396.01594000001205,191.9502,-0.4903038
396.90843999999925,192.0807,-0.4904019
397.80094000001554,192.21120000000002,-0.4904019
398.6913599999971,192.160188,-0.49089240000000006
399.5817700000189,192.109212,-0.49138290000000007
400.46819000001415,192.0591,-0.4918734
401.3519400000223,192.0096,-0.49403160000000007
402.2370200000005,191.958588,-0.4961898
403.1274400000111,191.9016,-0.49844610000000006
404.01786000002176,191.844612,-0.5036454
404.90293999999994,191.8764,-0.5089428
405.7866900000081,191.9304,-0.5142402
406.67677000002004,192.0204,-0.5220882000000001
407.5763600000064,192.1644,-0.5299362
408.4759400000039,192.3084,-0.5377842
409.36677000002237,192.35491199999998,-0.547398
410.25761000000057,192.40138800000003,-0.5570118
411.1451900000102,192.4065,-0.5665275000000001
412.03061000001617,192.384,-0.5762394000000001
412.9156099999964,192.350088,-0.5859513000000001
413.79894000000786,192.2706,-0.5956632000000001
414.68227000001934,192.191112,-0.6086124
415.5789400000067,192.125988,-0.6216597
416.4789400000009,192.0645,-0.634707
417.3722700000217,192.0294,-0.6458904
418.255610000022,192.03390000000002,-0.6570738
419.13894000000437,192.0384,-0.6683553
420.03144000002067,192.098412,-0.6813045
420.92394000000786,192.158388,-0.6942537000000001
421.81669000000693,192.2571,-0.707301
422.7096100000199,192.381588,-0.7190730000000001
423.6028600000136,192.5019,-0.730845
424.49744000000646,192.6054,-0.7427151000000001
425.3920199999993,192.7089,-0.7522308
426.2796099999978,192.706812,-0.7617465
427.1654400000116,192.6783,-0.7712622
428.0539400000125,192.615588,-0.7774425
428.9464399999997,192.501612,-0.7836228000000001
429.838940000016,192.38760000000002,-0.7898031
430.724360000022,192.323088,-0.7899012
431.60977000001003,192.258612,-0.7899993000000001
432.4996899999969,192.2427,-0.7899993000000001
433.3926100000099,192.259188,-0.7876449000000001
434.2858600000036,192.295512,-0.7852905
435.18043999999645,192.411,-0.782838
436.0750200000184,192.526488,-0.7742052
436.9696100000001,192.601188,-0.7654743
437.86419000002206,192.66570000000002,-0.7568415000000001
438.75611000001663,192.688812,-0.7434018
439.644020000007,192.649788,-0.7300602
440.5319400000153,192.6108,-0.7166205000000001
441.41943999999785,192.61681199999998,-0.6988644
442.3069400000095,192.62278799999999,-0.6811083000000001
443.19869000001927,192.627,-0.6633522000000001
444.0932700000121,192.629988,-0.6397101000000001
444.9879400000209,192.652812,-0.6159699000000001
445.8829400000104,192.7548,-0.5922297000000001
446.77793999999994,192.85678800000002,-0.5671161
447.6669399999955,192.85081200000002,-0.5420025
448.55444000000716,192.8178,-0.5168889
449.4457700000203,192.797388,-0.4892247
450.3428600000043,192.79591200000002,-0.46156050000000004
451.2399399999995,192.79440000000002,-0.4338963
452.1274400000111,192.782412,-0.4040739
453.01494000002276,192.77038800000003,-0.3743496
453.9079400000046,192.8007,-0.3446253
454.80461000002106,192.85920000000002,-0.3180402
455.7009400000097,192.912012,-0.2914551
456.59593999999925,192.942,-0.26487
457.4909400000179,192.971988,-0.23857920000000002
458.3816100000113,192.94920000000002,-0.21228840000000002
459.2711899999995,192.91320000000002,-0.1859976
460.16276999999536,192.88321200000001,-0.1672605
461.05736000000616,192.862188,-0.14862150000000002
461.951939999999,192.84120000000001,-0.1299825
462.8398600000073,192.758688,-0.1143846
463.7277699999977,192.676212,-0.09878670000000002
464.6154399999941,192.6009,-0.08318880000000001
465.50294000000576,192.530412,-0.07082820000000001
466.3905200000154,192.437388,-0.0585657
467.2784399999946,192.2544,-0.0462051
468.1663600000029,192.071412,-0.0389457
469.0539400000125,191.934,-0.031588200000000004
469.94143999999505,191.80800000000002,-0.0243288
470.8262700000196,191.6226,-0.026094600000000003
471.70711000001756,191.34810000000002,-0.0279585
472.5879399999976,191.0736,-0.029724300000000002
473.46627000000444,190.770588,-0.0368856
474.3446100000001,190.467612,-0.0440469
475.2174400000076,190.0737,-0.051306300000000006
476.0866099999985,189.6192,-0.0593505
476.95444000000134,189.1134,-0.0674928
477.8169400000188,188.40240000000003,-0.075537
478.67944000000716,187.6914,-0.0869166
479.53061000001617,186.974388,-0.09839430000000002
480.37893999999505,186.2559,-0.10977390000000001
481.22544000000926,185.524812,-0.1250775
482.06919000000926,184.774788,-0.1403811
482.91294000000926,184.0248,-0.1555866
483.74293999999645,183.2868,-0.17108640000000003
484.57294000001275,182.5488,-0.1865862
485.40468999999575,181.83509999999998,-0.20208600000000002
486.23761000001105,181.13760000000002,-0.21738960000000002
487.0680200000061,180.44398800000002,-0.23279130000000003
487.8884400000097,179.76600000000002,-0.2480949
488.7088600000134,179.08801200000002,-0.26280990000000004
489.5182700000005,178.429212,-0.2775249
490.32494000002043,177.77519999999998,-0.2922399
491.13361000001896,177.118812,-0.3018537
491.9452699999965,176.45878800000003,-0.3114675
492.75694000002113,175.7988,-0.3211794
493.5523600000015,175.2993,-0.327654
494.34777000002214,174.7998,-0.33422670000000004
495.1431900000025,174.2931,-0.3407013
495.938610000012,173.781612,-0.3403089
496.7340200000035,173.274012,-0.3399165
497.529440000013,172.78199999999998,-0.339426
498.32486000002245,172.28998800000002,-0.3356001
499.10894000000553,171.88920000000002,-0.33167610000000003
499.89019000000553,171.5112,-0.32775210000000005
500.6734400000132,171.0918,-0.3226509
501.4596900000179,170.61030000000002,-0.31754970000000005
502.24594000002253,170.1288,-0.3124485000000001
503.0180200000177,169.59330000000003,-0.30587580000000003
503.79011000000173,169.05780000000001,-0.2994012
504.5596899999946,168.53760000000003,-0.29282850000000005
505.32761000000755,168.027588,-0.2882178
506.0945200000133,167.508,-0.28360710000000006
506.8574400000216,166.95000000000002,-0.27899640000000003
507.6203600000008,166.392,-0.2813508
508.37794000000576,165.932388,-0.28360710000000006
509.1341900000116,165.4974,-0.2859615
509.889439999999,165.019788,-0.29989170000000004
510.6431900000025,164.47831200000002,-0.31392000000000003
511.396940000006,163.9368,-0.3278502
512.1415200000047,163.389312,-0.35090370000000004
512.8861100000213,162.841788,-0.3738591
513.6264400000218,162.2898,-0.3968145
514.3639400000102,161.734788,-0.4340925
515.0996100000048,161.1891,-0.47127240000000004
515.8279400000174,160.6806,-0.5085504
516.556270000001,160.1721,-0.5558346000000001
517.2906099999964,159.630012,-0.6030207
518.026440000016,159.0795,-0.6503049000000001
518.755610000022,158.5314,-0.7136775
519.4747700000007,157.9869,-0.7770501000000001
520.1939399999974,157.44240000000002,-0.8404227
520.9060199999949,156.836412,-0.9169407
521.6181100000103,156.230388,-0.9934587
522.3261900000216,155.5695,-1.0699767
523.0316100000055,154.872,-1.1574819
523.734690000012,154.16251200000002,-1.2448890000000001
524.4284400000179,153.405,-1.3323942
525.1221899999946,152.647488,-1.4199975
525.8122699999949,151.95600000000002,-1.5075027
526.5014400000218,151.281,-1.5951060000000001
527.1896100000013,150.6528,-1.6847694000000002
527.8762700000079,150.0948,-1.7744328000000003
528.5629400000034,149.5368,-1.8640962
529.2429399999965,149.080788,-1.9561140000000001
529.9229400000186,148.624812,-2.0482299
530.5986900000134,148.1841,-2.1402477
531.2716099999961,147.753612,-2.2279491
531.9435200000007,147.31048800000002,-2.3156505000000003
532.6114400000079,146.817,-2.4033519
533.279360000015,146.32351200000002,-2.4861483
533.9456099999952,145.802412,-2.5689447
534.6114400000079,145.2744,-2.6517411
535.2746100000222,144.74401200000003,-2.7344394
535.9337700000033,144.209988,-2.8170396
536.5929400000023,143.676,-2.8996398
537.2471099999966,143.169012,-2.9868507
537.9012700000021,142.661988,-3.0741597
538.5484400000132,142.1361,-3.1613706
539.1909400000004,141.597612,-3.2492682000000004
539.8335200000147,141.06150000000002,-3.3370677
540.4764399999985,140.535,-3.4249653
541.1193600000115,140.0085,-3.5196318
541.7566100000113,139.4856,-3.6142002000000004
542.392439999996,138.9636,-3.7088667
543.0226100000145,138.421188,-3.8087325
543.6442700000189,137.84821200000002,-3.9086964
544.265940000012,137.27519999999998,-4.0085622
544.8905200000154,136.6767,-4.1184342
545.5151100000076,136.0782,-4.2284043
546.1296900000016,135.4968,-4.3383744
546.737610000011,134.926812,-4.4529552
547.3456100000185,134.34991200000002,-4.5676341
547.9539400000067,133.7454,-4.6822149
548.5622699999949,133.14088800000002,-4.8004254
